pattern_idx,pattern,match_count,n_genomes,time_s,mem_gb,precision,recall,f1
98,####_________,4,49,32.4657142857143,8.15632653061224,0.6285408163265307,0.7398224489795922,0.5777265306122448
108,####___________________,4,49,20.842857142857145,4.973673469387755,0.6198857142857143,0.4999122448979593,0.45861020408163267
118,####_____________________________,4,49,21.62102040816326,4.973877551020408,0.6198857142857143,0.4999122448979593,0.45861020408163267
90,####_,4,46,55.408695652173904,13.808478260869567,0.597445652173913,0.7916891304347827,0.5780586956521738
100,####___________,4,46,32.221304347826084,7.797391304347824,0.6085021739130435,0.7270782608695652,0.5599260869565217
110,####_____________________,4,46,20.796956521739126,4.979782608695653,0.5994608695652174,0.5073108695652175,0.4529021739130435
99,####__________,4,49,32.550612244897955,8.17632653061224,0.6290612244897958,0.7391102040816332,0.5791142857142857
109,####____________________,4,49,21.00755102040816,4.972857142857144,0.6198857142857143,0.4999122448979593,0.45861020408163267
119,####______________________________,4,49,20.659387755102046,4.973469387755102,0.6198857142857143,0.4999122448979593,0.45861020408163267
97,####________,4,49,32.64163265306123,8.12959183673469,0.6290448979591836,0.7361265306122448,0.5770204081632653
107,####__________________,4,49,21.322448979591837,4.974489795918368,0.6198857142857143,0.4999122448979593,0.45861020408163267
117,####____________________________,4,49,20.737755102040815,4.973877551020408,0.6198857142857143,0.4999122448979593,0.45861020408163267
94,####_____,4,49,39.18306122448981,10.884693877551022,0.6270510204081631,0.7582122448979591,0.5833653061224487
104,####_______________,4,49,25.731632653061226,6.653673469387757,0.6198857142857143,0.4999122448979593,0.45861020408163267
114,####_________________________,4,49,20.760612244897967,4.973877551020409,0.6198857142857143,0.4999122448979593,0.45861020408163267
121,#####__,5,48,50.71354166666666,13.158749999999998,0.6143979166666667,0.7875958333333332,0.5887333333333336
131,#####____________,5,48,33.06604166666667,8.069791666666664,0.6258229166666667,0.6825937499999997,0.551947916666667
141,#####______________________,5,48,23.35416666666666,5.519166666666666,0.6168374999999998,0.590770833333333,0.5035666666666669
126,#####_______,5,49,38.01755102040816,8.96469387755102,0.6262530612244899,0.7619408163265305,0.5868428571428574
136,#####_________________,5,49,23.374489795918365,5.51530612244898,0.6233857142857141,0.587555102040816,0.5053836734693881
146,#####___________________________,5,49,23.49571428571429,5.516326530612244,0.6233857142857141,0.587555102040816,0.5053836734693881
125,#####______,5,49,37.59734693877551,8.958571428571435,0.626,0.7595306122448979,0.5847693877551023
135,#####________________,5,49,23.368367346938783,5.517142857142857,0.6233857142857141,0.587555102040816,0.5053836734693881
